# format: as|source|type
# date: 20150802
# name: as2type
# exe: type-convert-amogh.pl
# files: /project/as2org/20150801/asclass/exp-sets/20150801.merged.class.txt
# types: Content|Enterprise|Transit/Access
40604|peerDB_class|Content
40606|CAIDA_class|Enterprise
40607|CAIDA_class|Enterprise
40608|CAIDA_class|Transit/Access
40609|CAIDA_class|Enterprise
40610|CAIDA_class|Enterprise
40612|CAIDA_class|Enterprise
40614|CAIDA_class|Enterprise
40615|CAIDA_class|Enterprise
40616|CAIDA_class|Enterprise
40617|CAIDA_class|Enterprise
40618|CAIDA_class|Enterprise
40619|manual_class|Enterprise
40620|CAIDA_class|Enterprise
40621|CAIDA_class|Enterprise
40622|CAIDA_class|Enterprise
40623|CAIDA_class|Transit/Access
40624|CAIDA_class|Enterprise
40625|CAIDA_class|Enterprise
40626|CAIDA_class|Enterprise
40627|peerDB_class|Content
40628|CAIDA_class|Enterprise
40630|CAIDA_class|Content
40631|CAIDA_class|Enterprise
40632|CAIDA_class|Enterprise
40635|CAIDA_class|Enterprise
40637|CAIDA_class|Enterprise
40638|CAIDA_class|Transit/Access
40639|CAIDA_class|Enterprise
40640|CAIDA_class|Enterprise
40641|CAIDA_class|Transit/Access
40644|CAIDA_class|Enterprise
40645|CAIDA_class|Enterprise
40646|CAIDA_class|Enterprise
40648|CAIDA_class|Enterprise
40650|CAIDA_class|Enterprise
40651|CAIDA_class|Enterprise
40653|CAIDA_class|Transit/Access
40656|CAIDA_class|Transit/Access
40657|CAIDA_class|Enterprise
40660|CAIDA_class|Transit/Access
40661|CAIDA_class|Enterprise
40662|CAIDA_class|Enterprise
40664|CAIDA_class|Enterprise
40666|CAIDA_class|Enterprise
40667|CAIDA_class|Enterprise
40668|CAIDA_class|Enterprise
40669|CAIDA_class|Enterprise
40670|CAIDA_class|Content
40672|CAIDA_class|Enterprise
40673|CAIDA_class|Enterprise
40674|CAIDA_class|Enterprise
40675|CAIDA_class|Enterprise
40676|peerDB_class|Content
40677|CAIDA_class|Enterprise
40678|CAIDA_class|Enterprise
40681|CAIDA_class|Enterprise
40682|CAIDA_class|Transit/Access
40683|CAIDA_class|Enterprise
40684|CAIDA_class|Enterprise
40685|CAIDA_class|Transit/Access
40686|CAIDA_class|Enterprise
40687|CAIDA_class|Enterprise
40688|CAIDA_class|Transit/Access
40689|CAIDA_class|Enterprise
40690|CAIDA_class|Enterprise
40691|CAIDA_class|Enterprise
40693|CAIDA_class|Enterprise
40694|CAIDA_class|Enterprise
40695|CAIDA_class|Enterprise
40697|CAIDA_class|Enterprise
40698|CAIDA_class|Enterprise
40700|peerDB_class|Transit/Access
40701|CAIDA_class|Enterprise
40702|CAIDA_class|Transit/Access
40703|CAIDA_class|Transit/Access
40704|CAIDA_class|Enterprise
40706|CAIDA_class|Enterprise
40708|CAIDA_class|Enterprise
40710|CAIDA_class|Enterprise
40711|CAIDA_class|Enterprise
40712|CAIDA_class|Enterprise
40713|CAIDA_class|Transit/Access
40715|peerDB_class|Transit/Access
40716|CAIDA_class|Enterprise
40719|CAIDA_class|Enterprise
40720|CAIDA_class|Transit/Access
40721|CAIDA_class|Enterprise
40722|manual_class|Enterprise
40723|CAIDA_class|Transit/Access
40726|CAIDA_class|Enterprise
40727|CAIDA_class|Transit/Access
40728|CAIDA_class|Content
40729|CAIDA_class|Enterprise
40731|CAIDA_class|Enterprise
40732|CAIDA_class|Transit/Access
40733|CAIDA_class|Enterprise
40734|CAIDA_class|Enterprise
40735|CAIDA_class|Enterprise
40737|CAIDA_class|Enterprise
40738|CAIDA_class|Content
40739|peerDB_class|Transit/Access
40740|CAIDA_class|Enterprise
40742|CAIDA_class|Transit/Access
40744|CAIDA_class|Enterprise
40745|CAIDA_class|Enterprise
40746|CAIDA_class|Transit/Access
40747|CAIDA_class|Enterprise
40748|CAIDA_class|Enterprise
40749|CAIDA_class|Transit/Access
40750|CAIDA_class|Enterprise
40751|CAIDA_class|Enterprise
40752|CAIDA_class|Enterprise
40754|CAIDA_class|Enterprise
40755|CAIDA_class|Enterprise
40757|manual_class|Enterprise
40758|CAIDA_class|Enterprise
40761|CAIDA_class|Enterprise
40762|CAIDA_class|Transit/Access
40763|CAIDA_class|Enterprise
40764|CAIDA_class|Transit/Access
40765|CAIDA_class|Enterprise
40766|CAIDA_class|Transit/Access
40768|CAIDA_class|Enterprise
40770|manual_class|Enterprise
40771|CAIDA_class|Enterprise
40772|CAIDA_class|Transit/Access
40773|CAIDA_class|Enterprise
40774|CAIDA_class|Enterprise
40777|CAIDA_class|Enterprise
40778|CAIDA_class|Enterprise
40779|CAIDA_class|Enterprise
40780|CAIDA_class|Enterprise
40781|CAIDA_class|Enterprise
40782|CAIDA_class|Enterprise
40784|CAIDA_class|Transit/Access
40785|CAIDA_class|Enterprise
40786|CAIDA_class|Enterprise
40787|CAIDA_class|Enterprise
40788|peerDB_class|Transit/Access
40790|CAIDA_class|Transit/Access
40791|CAIDA_class|Enterprise
40793|CAIDA_class|Enterprise
40794|CAIDA_class|Transit/Access
40795|CAIDA_class|Transit/Access
40796|CAIDA_class|Enterprise
40797|CAIDA_class|Enterprise
40798|CAIDA_class|Enterprise
40799|CAIDA_class|Enterprise
40800|CAIDA_class|Enterprise
40802|CAIDA_class|Enterprise
40803|CAIDA_class|Enterprise
40804|CAIDA_class|Enterprise
40805|CAIDA_class|Transit/Access
40807|CAIDA_class|Transit/Access
40808|CAIDA_class|Enterprise
40810|CAIDA_class|Enterprise
40811|CAIDA_class|Enterprise
40812|CAIDA_class|Transit/Access
40814|CAIDA_class|Transit/Access
40815|CAIDA_class|Enterprise
40816|CAIDA_class|Enterprise
40817|CAIDA_class|Enterprise
40818|CAIDA_class|Enterprise
40819|CAIDA_class|Content
40820|CAIDA_class|Enterprise
40821|CAIDA_class|Enterprise
40822|CAIDA_class|Enterprise
40823|peerDB_class|Transit/Access
40824|CAIDA_class|Content
40825|CAIDA_class|Enterprise
40827|CAIDA_class|Enterprise
40828|CAIDA_class|Enterprise
40829|CAIDA_class|Enterprise
40832|CAIDA_class|Enterprise
40833|CAIDA_class|Enterprise
40834|CAIDA_class|Enterprise
40835|CAIDA_class|Enterprise
40836|CAIDA_class|Enterprise
40837|CAIDA_class|Transit/Access
40838|CAIDA_class|Transit/Access
40839|CAIDA_class|Enterprise
40840|CAIDA_class|Enterprise
40841|CAIDA_class|Enterprise
40842|CAIDA_class|Enterprise
40844|CAIDA_class|Enterprise
40845|CAIDA_class|Transit/Access
40846|CAIDA_class|Enterprise
40847|CAIDA_class|Enterprise
40848|CAIDA_class|Enterprise
40849|CAIDA_class|Enterprise
40850|peerDB_class|Content
40851|CAIDA_class|Enterprise
40852|CAIDA_class|Enterprise
40853|CAIDA_class|Transit/Access
40854|CAIDA_class|Enterprise
40855|CAIDA_class|Enterprise
40857|CAIDA_class|Enterprise
40858|CAIDA_class|Enterprise
40859|manual_class|Enterprise
40860|CAIDA_class|Enterprise
40862|CAIDA_class|Enterprise
40864|CAIDA_class|Transit/Access
40865|CAIDA_class|Enterprise
40866|CAIDA_class|Transit/Access
40867|peerDB_class|Transit/Access
40868|CAIDA_class|Enterprise
40870|CAIDA_class|Enterprise
40871|CAIDA_class|Transit/Access
40872|CAIDA_class|Enterprise
40874|CAIDA_class|Enterprise
40875|CAIDA_class|Transit/Access
40876|CAIDA_class|Enterprise
40877|CAIDA_class|Enterprise
40878|CAIDA_class|Enterprise
40879|CAIDA_class|Enterprise
40880|CAIDA_class|Enterprise
40881|CAIDA_class|Enterprise
40882|CAIDA_class|Enterprise
40883|CAIDA_class|Enterprise
40884|CAIDA_class|Enterprise
40885|CAIDA_class|Enterprise
40886|CAIDA_class|Enterprise
40887|CAIDA_class|Enterprise
40889|CAIDA_class|Enterprise
40890|CAIDA_class|Enterprise
40891|CAIDA_class|Enterprise
40892|CAIDA_class|Enterprise
40893|CAIDA_class|Enterprise
40895|CAIDA_class|Enterprise
40896|CAIDA_class|Transit/Access
40898|CAIDA_class|Enterprise
40900|CAIDA_class|Enterprise
40901|CAIDA_class|Enterprise
40902|CAIDA_class|Enterprise
40903|CAIDA_class|Enterprise
40904|CAIDA_class|Enterprise
40905|CAIDA_class|Enterprise
40908|CAIDA_class|Enterprise
40909|CAIDA_class|Enterprise
40910|CAIDA_class|Enterprise
40911|CAIDA_class|Transit/Access
40912|CAIDA_class|Enterprise
40913|CAIDA_class|Content
40915|CAIDA_class|Enterprise
40916|CAIDA_class|Enterprise
40917|CAIDA_class|Enterprise
40918|CAIDA_class|Transit/Access
40919|CAIDA_class|Enterprise
40920|CAIDA_class|Enterprise
40922|CAIDA_class|Enterprise
40923|CAIDA_class|Enterprise
40925|CAIDA_class|Enterprise
40926|CAIDA_class|Transit/Access
40928|CAIDA_class|Enterprise
40929|CAIDA_class|Enterprise
40930|CAIDA_class|Enterprise
40931|CAIDA_class|Enterprise
40932|CAIDA_class|Enterprise
40933|CAIDA_class|Transit/Access
40934|CAIDA_class|Transit/Access
40936|CAIDA_class|Enterprise
40937|CAIDA_class|Enterprise
40938|CAIDA_class|Content
40939|CAIDA_class|Enterprise
40940|CAIDA_class|Enterprise
40941|peerDB_class|Transit/Access
40943|CAIDA_class|Transit/Access
40944|CAIDA_class|Enterprise
40945|CAIDA_class|Transit/Access
40946|CAIDA_class|Enterprise
40947|CAIDA_class|Enterprise
40948|CAIDA_class|Transit/Access
40949|CAIDA_class|Enterprise
40950|CAIDA_class|Transit/Access
40951|CAIDA_class|Enterprise
40952|CAIDA_class|Enterprise
40953|CAIDA_class|Enterprise
40954|CAIDA_class|Enterprise
40955|CAIDA_class|Enterprise
40958|CAIDA_class|Enterprise
40960|CAIDA_class|Transit/Access
40961|CAIDA_class|Transit/Access
40962|CAIDA_class|Enterprise
40964|CAIDA_class|Transit/Access
40966|peerDB_class|Content
40967|CAIDA_class|Enterprise
40968|CAIDA_class|Enterprise
40969|CAIDA_class|Enterprise
40971|CAIDA_class|Enterprise
40973|CAIDA_class|Transit/Access
40974|CAIDA_class|Enterprise
40975|CAIDA_class|Content
40976|CAIDA_class|Enterprise
40977|CAIDA_class|Transit/Access
40978|CAIDA_class|Enterprise
40981|CAIDA_class|Transit/Access
40982|CAIDA_class|Enterprise
40984|CAIDA_class|Transit/Access
40985|CAIDA_class|Enterprise
40986|CAIDA_class|Enterprise
40988|peerDB_class|Content
40989|CAIDA_class|Enterprise
40991|CAIDA_class|Enterprise
40992|CAIDA_class|Transit/Access
40993|CAIDA_class|Transit/Access
40995|CAIDA_class|Transit/Access
40997|CAIDA_class|Transit/Access
40998|CAIDA_class|Enterprise
40999|peerDB_class|Transit/Access
41000|peerDB_class|Content
41002|CAIDA_class|Enterprise
41004|CAIDA_class|Enterprise
41005|CAIDA_class|Transit/Access
41006|CAIDA_class|Transit/Access
41007|CAIDA_class|Transit/Access
41008|CAIDA_class|Enterprise
41009|CAIDA_class|Transit/Access
41010|CAIDA_class|Enterprise
41011|CAIDA_class|Transit/Access
41012|peerDB_class|Transit/Access
41013|CAIDA_class|Enterprise
41014|CAIDA_class|Enterprise
41015|CAIDA_class|Transit/Access
41016|CAIDA_class|Enterprise
41017|CAIDA_class|Enterprise
41019|CAIDA_class|Transit/Access
41020|CAIDA_class|Transit/Access
41021|CAIDA_class|Enterprise
41023|CAIDA_class|Transit/Access
41024|CAIDA_class|Transit/Access
41026|CAIDA_class|Transit/Access
41027|CAIDA_class|Enterprise
41028|CAIDA_class|Transit/Access
41030|CAIDA_class|Transit/Access
41033|CAIDA_class|Enterprise
41034|CAIDA_class|Transit/Access
41035|CAIDA_class|Enterprise
41036|CAIDA_class|Enterprise
41037|peerDB_class|Content
41038|CAIDA_class|Transit/Access
41040|CAIDA_class|Transit/Access
41043|CAIDA_class|Transit/Access
41046|peerDB_class|Transit/Access
41050|CAIDA_class|Enterprise
41052|CAIDA_class|Enterprise
41053|CAIDA_class|Transit/Access
41054|CAIDA_class|Transit/Access
41055|CAIDA_class|Enterprise
41056|CAIDA_class|Transit/Access
41057|CAIDA_class|Transit/Access
41059|peerDB_class|Transit/Access
41060|CAIDA_class|Enterprise
41062|CAIDA_class|Transit/Access
41063|CAIDA_class|Enterprise
41064|CAIDA_class|Enterprise
41066|CAIDA_class|Transit/Access
41067|CAIDA_class|Enterprise
41069|CAIDA_class|Transit/Access
41070|CAIDA_class|Transit/Access
41071|CAIDA_class|Transit/Access
41072|CAIDA_class|Enterprise
41073|peerDB_class|Content
41074|CAIDA_class|Transit/Access
41075|peerDB_class|Content
41076|CAIDA_class|Enterprise
41077|CAIDA_class|Transit/Access
41079|CAIDA_class|Content
41080|CAIDA_class|Enterprise
41081|CAIDA_class|Transit/Access
41082|CAIDA_class|Transit/Access
41084|CAIDA_class|Transit/Access
41085|CAIDA_class|Transit/Access
41086|CAIDA_class|Enterprise
41087|CAIDA_class|Enterprise
41088|peerDB_class|Transit/Access
41090|peerDB_class|Transit/Access
41091|CAIDA_class|Enterprise
41092|CAIDA_class|Enterprise
41093|CAIDA_class|Enterprise
41094|CAIDA_class|Transit/Access
41095|peerDB_class|Transit/Access
41096|CAIDA_class|Transit/Access
41097|CAIDA_class|Enterprise
41098|CAIDA_class|Content
41099|CAIDA_class|Transit/Access
41100|CAIDA_class|Enterprise
41101|CAIDA_class|Transit/Access
41103|peerDB_class|Enterprise
41104|CAIDA_class|Enterprise
41105|CAIDA_class|Enterprise
41106|CAIDA_class|Transit/Access
41107|CAIDA_class|Transit/Access
41108|CAIDA_class|Enterprise
41109|CAIDA_class|Transit/Access
41112|CAIDA_class|Enterprise
41113|CAIDA_class|Enterprise
41114|CAIDA_class|Transit/Access
41115|CAIDA_class|Enterprise
41116|CAIDA_class|Enterprise
41118|CAIDA_class|Transit/Access
41121|CAIDA_class|Enterprise
41122|CAIDA_class|Enterprise
41123|CAIDA_class|Transit/Access
41124|CAIDA_class|Transit/Access
41125|CAIDA_class|Enterprise
41126|CAIDA_class|Content
41127|CAIDA_class|Enterprise
41130|CAIDA_class|Enterprise
41132|CAIDA_class|Transit/Access
41134|CAIDA_class|Transit/Access
41135|CAIDA_class|Enterprise
41136|CAIDA_class|Enterprise
41140|CAIDA_class|Enterprise
41142|CAIDA_class|Transit/Access
41143|CAIDA_class|Enterprise
41144|CAIDA_class|Transit/Access
41148|CAIDA_class|Transit/Access
41150|CAIDA_class|Enterprise
41151|CAIDA_class|Transit/Access
41152|CAIDA_class|Transit/Access
41153|peerDB_class|Content
41155|CAIDA_class|Enterprise
41156|CAIDA_class|Enterprise
41157|peerDB_class|Content
41159|CAIDA_class|Enterprise
41160|CAIDA_class|Transit/Access
41161|CAIDA_class|Transit/Access
41163|CAIDA_class|Enterprise
41164|peerDB_class|Transit/Access
41165|CAIDA_class|Transit/Access
41166|CAIDA_class|Enterprise
41167|CAIDA_class|Transit/Access
41168|CAIDA_class|Transit/Access
41169|CAIDA_class|Enterprise
41174|CAIDA_class|Transit/Access
41175|CAIDA_class|Content
41176|CAIDA_class|Transit/Access
41178|CAIDA_class|Enterprise
41180|CAIDA_class|Enterprise
41182|CAIDA_class|Enterprise
41183|CAIDA_class|Enterprise
41184|CAIDA_class|Enterprise
41186|CAIDA_class|Content
41188|CAIDA_class|Enterprise
41190|CAIDA_class|Transit/Access
41191|CAIDA_class|Enterprise
41195|CAIDA_class|Enterprise
41198|CAIDA_class|Enterprise
41199|CAIDA_class|Transit/Access
41200|CAIDA_class|Transit/Access
41201|peerDB_class|Transit/Access
41202|CAIDA_class|Transit/Access
41203|CAIDA_class|Enterprise
41205|CAIDA_class|Enterprise
41207|CAIDA_class|Transit/Access
41208|CAIDA_class|Enterprise
41209|CAIDA_class|Transit/Access
41210|CAIDA_class|Enterprise
41212|CAIDA_class|Enterprise
41213|CAIDA_class|Enterprise
41215|CAIDA_class|Enterprise
41216|CAIDA_class|Enterprise
41217|CAIDA_class|Enterprise
41218|CAIDA_class|Enterprise
41219|CAIDA_class|Enterprise
41221|CAIDA_class|Transit/Access
41222|CAIDA_class|Transit/Access
41223|CAIDA_class|Enterprise
41224|CAIDA_class|Enterprise
41225|CAIDA_class|Enterprise
41228|CAIDA_class|Transit/Access
41230|peerDB_class|Transit/Access
41231|CAIDA_class|Transit/Access
41232|CAIDA_class|Transit/Access
41233|CAIDA_class|Enterprise
41234|CAIDA_class|Enterprise
41235|CAIDA_class|Transit/Access
41236|CAIDA_class|Enterprise
41242|CAIDA_class|Transit/Access
41243|CAIDA_class|Enterprise
41244|CAIDA_class|Enterprise
41245|CAIDA_class|Enterprise
41246|CAIDA_class|Enterprise
41247|CAIDA_class|Transit/Access
41248|CAIDA_class|Enterprise
41251|CAIDA_class|Enterprise
41253|CAIDA_class|Enterprise
41256|CAIDA_class|Transit/Access
41258|CAIDA_class|Enterprise
41259|CAIDA_class|Enterprise
41260|CAIDA_class|Enterprise
41264|CAIDA_class|Enterprise
41266|CAIDA_class|Transit/Access
41267|CAIDA_class|Transit/Access
41268|peerDB_class|Transit/Access
41269|CAIDA_class|Transit/Access
41270|CAIDA_class|Transit/Access
41271|CAIDA_class|Enterprise
41272|CAIDA_class|Transit/Access
41273|CAIDA_class|Transit/Access
41275|CAIDA_class|Transit/Access
41276|manual_class|Enterprise
41277|CAIDA_class|Enterprise
41278|CAIDA_class|Enterprise
41279|CAIDA_class|Enterprise
41280|CAIDA_class|Transit/Access
41281|peerDB_class|Transit/Access
41282|CAIDA_class|Enterprise
41283|CAIDA_class|Enterprise
41284|CAIDA_class|Transit/Access
41285|CAIDA_class|Transit/Access
41286|CAIDA_class|Enterprise
41288|CAIDA_class|Content
41289|CAIDA_class|Content
41291|CAIDA_class|Enterprise
41292|CAIDA_class|Enterprise
41293|CAIDA_class|Enterprise
41294|CAIDA_class|Enterprise
41295|CAIDA_class|Enterprise
41296|CAIDA_class|Content
41297|CAIDA_class|Transit/Access
41299|CAIDA_class|Transit/Access
41300|manual_class|Enterprise
41301|CAIDA_class|Enterprise
41302|CAIDA_class|Transit/Access
41305|CAIDA_class|Transit/Access
41307|CAIDA_class|Transit/Access
41308|CAIDA_class|Enterprise
41310|CAIDA_class|Transit/Access
41311|CAIDA_class|Transit/Access
41312|CAIDA_class|Enterprise
41313|peerDB_class|Transit/Access
41314|CAIDA_class|Transit/Access
41315|CAIDA_class|Transit/Access
41316|CAIDA_class|Enterprise
41317|CAIDA_class|Enterprise
41318|CAIDA_class|Enterprise
41319|CAIDA_class|Transit/Access
41321|CAIDA_class|Enterprise
41322|CAIDA_class|Transit/Access
41324|CAIDA_class|Enterprise
41325|CAIDA_class|Enterprise
41328|CAIDA_class|Enterprise
41329|CAIDA_class|Transit/Access
41330|CAIDA_class|Transit/Access
41332|CAIDA_class|Enterprise
41334|CAIDA_class|Transit/Access
41336|CAIDA_class|Transit/Access
41337|CAIDA_class|Enterprise
41339|CAIDA_class|Enterprise
41340|CAIDA_class|Transit/Access
41341|CAIDA_class|Transit/Access
41342|CAIDA_class|Enterprise
41343|CAIDA_class|Transit/Access
41345|CAIDA_class|Enterprise
41346|CAIDA_class|Enterprise
41347|CAIDA_class|Enterprise
41348|CAIDA_class|Transit/Access
41349|peerDB_class|Transit/Access
41350|CAIDA_class|Enterprise
41352|CAIDA_class|Enterprise
41353|CAIDA_class|Enterprise
41356|CAIDA_class|Transit/Access
41357|peerDB_class|Content
41358|CAIDA_class|Enterprise
41360|CAIDA_class|Transit/Access
41362|CAIDA_class|Transit/Access
41363|CAIDA_class|Transit/Access
41364|CAIDA_class|Transit/Access
41367|CAIDA_class|Enterprise
41368|CAIDA_class|Transit/Access
41369|CAIDA_class|Content
41370|CAIDA_class|Transit/Access
41371|CAIDA_class|Transit/Access
41372|CAIDA_class|Enterprise
41373|CAIDA_class|Enterprise
41374|CAIDA_class|Enterprise
41375|CAIDA_class|Enterprise
41377|CAIDA_class|Enterprise
41379|CAIDA_class|Enterprise
41380|CAIDA_class|Enterprise
41381|CAIDA_class|Enterprise
41383|CAIDA_class|Transit/Access
41384|CAIDA_class|Transit/Access
41385|CAIDA_class|Enterprise
41386|CAIDA_class|Enterprise
41387|CAIDA_class|Transit/Access
41389|CAIDA_class|Enterprise
41390|CAIDA_class|Transit/Access
41391|peerDB_class|Content
41393|peerDB_class|Transit/Access
41394|CAIDA_class|Enterprise
41395|CAIDA_class|Transit/Access
41396|CAIDA_class|Enterprise
41397|CAIDA_class|Enterprise
41399|peerDB_class|Content
41400|CAIDA_class|Enterprise
41401|CAIDA_class|Transit/Access
41402|CAIDA_class|Enterprise
41403|CAIDA_class|Transit/Access
41404|CAIDA_class|Enterprise
41405|CAIDA_class|Transit/Access
41406|CAIDA_class|Transit/Access
41410|CAIDA_class|Enterprise
41412|peerDB_class|Content
41413|CAIDA_class|Enterprise
41414|CAIDA_class|Enterprise
41417|CAIDA_class|Enterprise
41418|CAIDA_class|Enterprise
41419|CAIDA_class|Transit/Access
41420|peerDB_class|Transit/Access
41421|CAIDA_class|Transit/Access
41422|CAIDA_class|Enterprise
41423|CAIDA_class|Transit/Access
41424|CAIDA_class|Transit/Access
41426|CAIDA_class|Transit/Access
41427|CAIDA_class|Transit/Access
41428|CAIDA_class|Enterprise
41430|CAIDA_class|Enterprise
41431|CAIDA_class|Enterprise
41432|manual_class|Enterprise
41433|CAIDA_class|Enterprise
41434|CAIDA_class|Enterprise
41435|peerDB_class|Transit/Access
41437|CAIDA_class|Enterprise
41440|CAIDA_class|Transit/Access
41442|CAIDA_class|Enterprise
41443|CAIDA_class|Transit/Access
41444|CAIDA_class|Enterprise
41445|peerDB_class|Transit/Access
41446|CAIDA_class|Transit/Access
41447|CAIDA_class|Enterprise
41448|CAIDA_class|Content
41452|CAIDA_class|Enterprise
41453|CAIDA_class|Transit/Access
41454|CAIDA_class|Transit/Access
41458|CAIDA_class|Enterprise
41459|CAIDA_class|Transit/Access
41460|CAIDA_class|Enterprise
41461|CAIDA_class|Enterprise
41463|CAIDA_class|Transit/Access
41465|CAIDA_class|Transit/Access
41468|CAIDA_class|Enterprise
41469|CAIDA_class|Transit/Access
41470|CAIDA_class|Enterprise
41471|peerDB_class|Content
41472|CAIDA_class|Transit/Access
41473|CAIDA_class|Enterprise
41474|CAIDA_class|Enterprise
41475|CAIDA_class|Transit/Access
41476|CAIDA_class|Transit/Access
41477|CAIDA_class|Enterprise
41478|CAIDA_class|Enterprise
41479|CAIDA_class|Enterprise
41480|CAIDA_class|Transit/Access
41481|CAIDA_class|Enterprise
41482|CAIDA_class|Enterprise
41483|CAIDA_class|Transit/Access
41486|CAIDA_class|Enterprise
41487|CAIDA_class|Enterprise
41489|peerDB_class|Content
41491|CAIDA_class|Transit/Access
41492|CAIDA_class|Enterprise
41493|CAIDA_class|Enterprise
41495|peerDB_class|Content
41496|CAIDA_class|Transit/Access
41497|peerDB_class|Transit/Access
41499|CAIDA_class|Content
41502|CAIDA_class|Enterprise
41503|CAIDA_class|Enterprise
41504|CAIDA_class|Enterprise
41505|CAIDA_class|Enterprise
